,S_73_Pos,S_74_Pos,S_75_Pos,S_76_Pos,S_77_Pos,S_78_Pos,S_79_Pos,S_80_Pos,S_81_Pos,S_82_Pos,S_83_Pos,S_84_Pos,S_85_Pos,S_86_Pos,S_87_Pos,S_88_Pos,S_89_Pos,S_90_Pos,S_91_Pos,S_92_Pos,S_93_Pos,S_94_Pos,S_95_Pos,S_96_Pos,S_97_Pos,S_98_Pos,S_99_Pos,S_100_Pos,S_101_Pos,S_102_Pos,S_103_Pos,S_104_Pos
S_83_Pos,10.5648720059798,6.55915390042921,2.44010871202378,4.97443208576542,8.37160347304675,5.44938857098708,10.9975221966383,5.00954503256786,6.22644204888176,3.61104297751009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_84_Pos,1.68741953135639,4.76494897854256,13.9831685383768,4.6864929288622,0.870114922271594,2.51145715640959,-0.178897208557534,7.15115350489384,6.32724035746282,12.4107547557589,10.8243101710189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_85_Pos,4.38829236325152,2.16994875898779,11.1662420067786,3.08218076417218,0.304893433695354,1.40829286923394,-0.243195824826994,8.11445510285686,6.6026713701232,9.47269557975585,9.45511189235389,0.981365896134438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_86_Pos,4.21459527150133,1.53060461581162,6.32410964666026,0.599983566363425,1.97307229320355,0.509277006331851,1.1608958548318,3.73058690864687,3.47946440256007,5.29699740503581,4.01693728129656,2.35866088541437,-0.686947613336746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_87_Pos,2.90545477258914,1.29310700388094,7.4406183275645,2.57429895169258,0.610556660665923,1.17423661746768,1.22755898662229,5.49824558336625,5.12195216342043,7.24273888231453,7.05014275491128,2.63520902615877,1.55665938754893,1.48746917970357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_88_Pos,1.67712346470198,1.71304398355689,6.84527141971556,2.53558167975656,2.26150812180807,0.31834367166458,4.13504737601433,3.06475401387142,6.09117766026343,5.00567068970035,3.79291043115586,3.47440862038377,1.96360237827083,0.320392445600591,-0.52506433500407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_89_Pos,16.0393295426684,9.88551269454972,2.30470224881176,7.84192715716229,10.1748063168328,9.44206001004277,13.2486626785919,4.02207658747991,3.13651219648246,5.15744499992784,4.98143382538609,16.512736188225,14.9524439028885,9.98371168115994,10.7784196183656,9.61165653449374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_90_Pos,11.5409285023151,4.75723761729835,1.98565206346662,4.34019040889836,4.90772359323173,5.87818760855963,9.85948137862661,1.39886216229092,2.97741766653114,4.13745517008527,3.38174629999901,12.4555863270566,10.5567952342351,5.33123898286693,6.00993381013102,6.39214705675945,3.1563740581924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_91_Pos,5.91571899206556,-0.83205779052992,8.33533165172325,3.24669358323252,-0.035745686876855,1.53297592181154,3.06594383032132,2.04980849361423,4.64527553216357,6.31504921603211,8.94365377782324,3.49185806046821,2.08506637961516,1.91021775196419,1.05415224969749,2.62389991658605,10.987204651369,3.61300557413654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_92_Pos,3.34260288483451,0.195363815613509,5.72552346383147,2.99339147807992,1.67722903734136,-0.757641678944113,3.84630447033108,3.97746330837477,5.89163173682703,3.69565676602493,4.18232563962939,5.58284644162997,4.2197594302372,0.682905645535644,2.2759564766268,0.121507456256433,9.73093263998472,4.46607432410464,2.67047304170281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S_93_Pos,10.3180348956005,4.0028186298164,3.87528729882816,3.14983373841788,4.54664686361378,3.93451534584156,6.80370867117831,0.885932598411493,1.58695943722434,6.00526504441908,6.24392047645111,7.69625926649985,7.04538648614157,4.35234816248829,4.17980608738165,4.48553086417727,5.63293590308977,4.43664518832548,2.53133965374249,5.79453186110132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
